GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1298766846,20250412,202504,2025,2025.2795,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,1823,182,18,4,-10.0,1,1,1,-7.82997762863535,0,,,,,,,,4,"Southport, Queensland, Australia",AS,AS04,154667,-27.9667,153.4,-1601419,4,"Southport, Queensland, Australia",AS,AS04,154667,-27.9667,153.4,-1601419,20260412000000,https://www.dailymail.co.uk/news/article-15725323/Southport-inquiry-criticise-public-bodies-killer.html
1298766847,20250412,202504,2025,2025.2795,,,,,,,,,,,GOV,KING,,,,,,GOV,,,1,173,173,17,4,-5.0,3,1,3,-7.82997762863535,0,,,,,,,,4,"Southport, Queensland, Australia",AS,AS04,154667,-27.9667,153.4,-1601419,4,"Southport, Queensland, Australia",AS,AS04,154667,-27.9667,153.4,-1601419,20260412000000,https://www.dailymail.co.uk/news/article-15725323/Southport-inquiry-criticise-public-bodies-killer.html
1298766848,20250412,202504,2025,2025.2795,AUSGOV,AUSTRALIA,AUS,,,,,GOV,,,AUS,AUSTRALIA,AUS,,,,,,,,1,173,173,17,4,-5.0,1,1,1,-7.82997762863535,4,"Southport, Queensland, Australia",AS,AS04,154667,-27.9667,153.4,-1601419,4,"Southport, Queensland, Australia",AS,AS04,154667,-27.9667,153.4,-1601419,4,"Southport, Queensland, Australia",AS,AS04,154667,-27.9667,153.4,-1601419,20260412000000,https://www.dailymail.co.uk/news/article-15725323/Southport-inquiry-criticise-public-bodies-killer.html
1298766849,20250412,202504,2025,2025.2795,AUSGOV,AUSTRALIA,AUS,,,,,GOV,,,AUS,AUSTRALIA,AUS,,,,,,,,1,1823,182,18,4,-10.0,1,1,1,-7.82997762863535,4,"Southport, Queensland, Australia",AS,AS04,154667,-27.9667,153.4,-1601419,4,"Southport, Queensland, Australia",AS,AS04,154667,-27.9667,153.4,-1601419,4,"Southport, Queensland, Australia",AS,AS04,154667,-27.9667,153.4,-1601419,20260412000000,https://www.dailymail.co.uk/news/article-15725323/Southport-inquiry-criticise-public-bodies-killer.html
1298766850,20250412,202504,2025,2025.2795,GBR,LONDON,GBR,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,60,6,60,-4.37956204379562,4,"Seeiso, Lesotho (general), Lesotho",LT,LT00,18965,-29.2,29.0333,-1406281,0,,,,,,,,4,"Seeiso, Lesotho (general), Lesotho",LT,LT00,18965,-29.2,29.0333,-1406281,20260412000000,http://www.nepalnational.com/news/278978001/charity-in-africa-sues-cofounder-prince-harry-for-defamation
1298766851,20250412,202504,2025,2025.2795,GBR,LONDON,GBR,,,,,,,,,,,,,,,,,,1,0831,083,08,2,5.0,60,6,60,-4.37956204379562,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,0,,,,,,,,1,Botswana,BC,BC,,-22,24,BC,20260412000000,http://www.nepalnational.com/news/278978001/charity-in-africa-sues-cofounder-prince-harry-for-defamation
1298766852,20250412,202504,2025,2025.2795,GOV,PRINCE,,,,,,GOV,,,,,,,,,,,,,0,050,050,05,1,3.5,6,1,6,-6.25,4,"Seeiso, Lesotho (general), Lesotho",LT,LT00,18965,-29.2,29.0333,-1406281,0,,,,,,,,4,"Seeiso, Lesotho (general), Lesotho",LT,LT00,18965,-29.2,29.0333,-1406281,20260412000000,https://www.dailymail.co.uk/news/article-15725533/Harry-offensive-claims-charity-Prince-Sentebale-media-campaign.html
1298766853,20250412,202504,2025,2025.2795,GOV,PRINCE,,,,,,GOV,,,LSO,LESOTHO,LSO,,,,,,,,0,050,050,05,1,3.5,2,1,2,-6.25,4,"Seeiso, Lesotho (general), Lesotho",LT,LT00,18965,-29.2,29.0333,-1406281,4,"Seeiso, Lesotho (general), Lesotho",LT,LT00,18965,-29.2,29.0333,-1406281,4,"Seeiso, Lesotho (general), Lesotho",LT,LT00,18965,-29.2,29.0333,-1406281,20260412000000,https://www.dailymail.co.uk/news/article-15725533/Harry-offensive-claims-charity-Prince-Sentebale-media-campaign.html
1298766854,20250412,202504,2025,2025.2795,LSO,LESOTHO,LSO,,,,,,,,,,,,,,,,,,0,050,050,05,1,3.5,2,1,2,-6.25,4,"Seeiso, Lesotho (general), Lesotho",LT,LT00,18965,-29.2,29.0333,-1406281,0,,,,,,,,4,"Seeiso, Lesotho (general), Lesotho",LT,LT00,18965,-29.2,29.0333,-1406281,20260412000000,https://www.dailymail.co.uk/news/article-15725533/Harry-offensive-claims-charity-Prince-Sentebale-media-campaign.html
1298766855,20260313,202603,2026,2026.2000,FIN,HELSINKI,FIN,,,,,,,,RUS,MOSCOW,RUS,,,,,,,,0,100,100,10,3,-5.0,6,1,6,-3.22073841319717,4,"Helsinki, Eteläuomen Läi, Finland",FI,FI13,16230,60.1756,24.9342,-1364995,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Helsinki, Eteläuomen Läi, Finland",FI,FI13,16230,60.1756,24.9342,-1364995,20260412000000,https://www.dailymail.co.uk/news/article-15725411/Le-Humiliation-Navy-faces-begging-French-fleet-Chagos.html
