GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1321562016,20250905,202509,2025,2025.6712,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,6,1,6,-4.66472303206997,4,"Langley, British Columbia, Canada",CA,CA02,12552,49.1,-122.65,-567692,0,,,,,,,,4,"Langley, British Columbia, Canada",CA,CA02,12552,49.1,-122.65,-567692,20260905010000,https://www.niagarafallsreview.ca/life/b-c-school-districts-crack-down-on-e-scooters-e-bikes-as-emergency-room-visits-grow/article_917676d5-5e7f-5aeb-b74f-1a1ce12376f7.html
1321562017,20250905,202509,2025,2025.6712,CAN,MANITOBA,CAN,,,,,,,,,,,,,,,,,,0,192,192,19,4,-9.5,10,1,10,-2.10084033613446,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260905010000,https://globalnews.ca/news/12047819/fewer-living-in-encampments-governments-looking-for-places-for-them-to-go/
1321562018,20250905,202509,2025,2025.6712,CAN,CANADA,CAN,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,0241,024,02,1,-0.3,2,1,2,-3.05429864253394,4,"Stoney Creek, Ontario, Canada",CA,CA08,12668,43.2167,-79.75,-574207,4,"Stoney Creek, Ontario, Canada",CA,CA08,12668,43.2167,-79.75,-574207,4,"Stoney Creek, Ontario, Canada",CA,CA08,12668,43.2167,-79.75,-574207,20260905010000,https://www.niagarafallsreview.ca/politics/political-opinion/opposition-that-can-t-get-its-act-together-leaves-doug-ford-unruffled/article_379464a4-8d7a-542c-8de0-9b9df58146b9.html
1321562019,20250905,202509,2025,2025.6712,CAN,CANADA,CAN,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,0241,024,02,1,-0.3,2,1,2,-3.05429864253394,4,"Stoney Creek, Ontario, Canada",CA,CA08,12668,43.2167,-79.75,-574207,1,United States,US,US,,39.828175,-98.5795,US,4,"Stoney Creek, Ontario, Canada",CA,CA08,12668,43.2167,-79.75,-574207,20260905010000,https://www.niagarafallsreview.ca/politics/political-opinion/opposition-that-can-t-get-its-act-together-leaves-doug-ford-unruffled/article_379464a4-8d7a-542c-8de0-9b9df58146b9.html
1321562020,20250905,202509,2025,2025.6712,CANMIL,CANADA,CAN,,,,,MIL,,,GOV,PRESIDENT,,,,,,GOV,,,0,0241,024,02,1,-0.3,6,1,6,-3.05429864253394,4,"Avenir, Alberta, Canada",CA,CA01,154724,55.0378,-112.28,426915,1,United States,US,US,,39.828175,-98.5795,US,4,"Avenir, Alberta, Canada",CA,CA01,154724,55.0378,-112.28,426915,20260905010000,https://www.niagarafallsreview.ca/politics/political-opinion/opposition-that-can-t-get-its-act-together-leaves-doug-ford-unruffled/article_379464a4-8d7a-542c-8de0-9b9df58146b9.html
1321562021,20250905,202509,2025,2025.6712,MEX,TIJUANA,MEX,,,,,,,,JUD,PROSECUTOR,,,,,,JUD,,,0,190,190,19,4,-10.0,10,1,10,-12,4,"Tijuana, Baja California, Mexico",MX,MX02,19588,32.5333,-117.017,-1705741,4,"Tijuana, Baja California, Mexico",MX,MX02,19588,32.5333,-117.017,-1705741,4,"Tijuana, Baja California, Mexico",MX,MX02,19588,32.5333,-117.017,-1705741,20260905010000,https://www.vanguardngr.com/2026/09/us-shoots-down-over-300-cartel-drones-along-mexico-border/
1321562022,20250905,202509,2025,2025.6712,NLD,NETHERLANDS,NLD,,,,,,,,ARG,ARGENTINA,ARG,,,,,,,,1,173,173,17,4,-5.0,3,1,3,-4.72560975609756,4,"Rotterdam, Zuid-Holland, Netherlands",NL,NL11,22377,51.9167,4.5,-2152403,4,"Mar Del Plata, Buenos Aires, Argentina",AR,AR01,4432,-38.0023,-57.5575,-1003243,4,"Mar Del Plata, Buenos Aires, Argentina",AR,AR01,4432,-38.0023,-57.5575,-1003243,20260905010000,https://www.wsls.com/entertainment/2026/09/04/argentine-court-clears-return-of-nazi-looted-portrait-to-jewish-dealers-heir/
1321562023,20250905,202509,2025,2025.6712,RUS,RUSSIA,RUS,,,,,,,,UKR,KYIV,UKR,,,,,,,,0,042,042,04,1,1.9,2,1,2,-3.56824264049956,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,2,"Alaska, United States",US,USAK,,61.385,-152.268,AK,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260905010000,https://www.dailymail.com/news/article-16106805/Putin-Nato-territory-Trump-drone-strike-German-airport.html
1321562024,20250905,202509,2025,2025.6712,UKR,KYIV,UKR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,043,043,04,1,2.8,2,1,2,-3.56824264049956,2,"Alaska, United States",US,USAK,,61.385,-152.268,AK,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260905010000,https://www.dailymail.com/news/article-16106805/Putin-Nato-territory-Trump-drone-strike-German-airport.html
1321562025,20260806,202608,2026,2026.5918,GBR,BRITAIN,GBR,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,0,040,040,04,1,1.0,2,1,2,-3.56824264049956,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20260905010000,https://www.dailymail.com/news/article-16106805/Putin-Nato-territory-Trump-drone-strike-German-airport.html
1321562026,20260806,202608,2026,2026.5918,GBR,BRITAIN,GBR,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,0,040,040,04,1,1.0,2,1,2,-3.56824264049956,1,United Kingdom,UK,UK,,54,-4,UK,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260905010000,https://www.dailymail.com/news/article-16106805/Putin-Nato-territory-Trump-drone-strike-German-airport.html
1321562027,20260806,202608,2026,2026.5918,GBR,BRITAIN,GBR,,,,,,,,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,0,040,040,04,1,1.0,6,1,6,-3.56824264049956,1,United Kingdom,UK,UK,,54,-4,UK,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,United Kingdom,UK,UK,,54,-4,UK,20260905010000,https://www.dailymail.com/news/article-16106805/Putin-Nato-territory-Trump-drone-strike-German-airport.html
1321562028,20260806,202608,2026,2026.5918,GOV,PRESIDENT,,,,,,GOV,,,BRA,BRAZILIAN,BRA,,,,,,,,1,040,040,04,1,1.0,3,1,3,-2.02464788732395,1,Mexico,MX,MX,,23,-102,MX,1,Mexico,MX,MX,,23,-102,MX,1,Mexico,MX,MX,,23,-102,MX,20260905010000,https://www.rawstory.com/trump-wolves/
1321562029,20260829,202608,2026,2026.6548,,,,,,,,,,,MEXGOV,MEXICAN,MEX,,,,,GOV,,,0,040,040,04,1,1.0,3,1,3,-1.33555926544241,0,,,,,,,,4,"Mexico City, Distrito Federal, Mexico",MX,MX09,20887,19.4342,-99.1386,-1658079,4,"Mexico City, Distrito Federal, Mexico",MX,MX09,20887,19.4342,-99.1386,-1658079,20260905010000,https://en.mercopress.com/2026/09/04/bachelet-concedes-difficulty-of-her-un-bid-i-know-i-m-not-going-to-be-secretary-general
1321562030,20260829,202608,2026,2026.6548,INDGOV,MAHARASHTRA,IND,,,,,GOV,,,mar,MARATHI,,,mar,,,,,,1,141,141,14,3,-6.5,10,1,10,-3.60824742268041,4,"Bihar, Bihar, India",IN,IN34,17615,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,17615,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,17615,25.1833,85.5167,-2091797,20260905010000,https://www.bbc.co.uk/news/articles/c1j4g29l732o
1321562031,20260829,202608,2026,2026.6548,MEX,MEXICO CITY,MEX,,,,,,,,MEXGOV,MEXICAN,MEX,,,,,GOV,,,0,040,040,04,1,1.0,3,1,3,-1.33555926544241,4,"Mexico City, Distrito Federal, Mexico",MX,MX09,20887,19.4342,-99.1386,-1658079,4,"Mexico City, Distrito Federal, Mexico",MX,MX09,20887,19.4342,-99.1386,-1658079,4,"Mexico City, Distrito Federal, Mexico",MX,MX09,20887,19.4342,-99.1386,-1658079,20260905010000,https://en.mercopress.com/2026/09/04/bachelet-concedes-difficulty-of-her-un-bid-i-know-i-m-not-going-to-be-secretary-general
1321562032,20260829,202608,2026,2026.6548,MEXGOV,MEXICAN,MEX,,,,,GOV,,,,,,,,,,,,,0,040,040,04,1,1.0,3,1,3,-1.33555926544241,4,"Mexico City, Distrito Federal, Mexico",MX,MX09,20887,19.4342,-99.1386,-1658079,0,,,,,,,,4,"Mexico City, Distrito Federal, Mexico",MX,MX09,20887,19.4342,-99.1386,-1658079,20260905010000,https://en.mercopress.com/2026/09/04/bachelet-concedes-difficulty-of-her-un-bid-i-know-i-m-not-going-to-be-secretary-general
1321562033,20260829,202608,2026,2026.6548,MEXGOV,MEXICAN,MEX,,,,,GOV,,,MEX,MEXICO CITY,MEX,,,,,,,,0,040,040,04,1,1.0,3,1,3,-1.33555926544241,4,"Mexico City, Distrito Federal, Mexico",MX,MX09,20887,19.4342,-99.1386,-1658079,4,"Mexico City, Distrito Federal, Mexico",MX,MX09,20887,19.4342,-99.1386,-1658079,4,"Mexico City, Distrito Federal, Mexico",MX,MX09,20887,19.4342,-99.1386,-1658079,20260905010000,https://en.mercopress.com/2026/09/04/bachelet-concedes-difficulty-of-her-un-bid-i-know-i-m-not-going-to-be-secretary-general
1321562034,20260829,202608,2026,2026.6548,USA,UNITED STATES,USA,,,,,,,,GOVHLH,HEALTH OFFICIAL,,,,,,GOV,HLH,,1,020,020,02,1,3.0,1,1,1,-6.03015075376885,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,3,"Lancaster County, Pennsylvania, United States",US,USPA,,40.2504,-76.25,1209181,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20260905010000,https://www.adn.com/nation-world/2026/09/04/coroner-confirms-an-infant-in-pennsylvania-died-of-measles/
1321562035,20260904,202609,2026,2026.6685,,,,,,,,,,,JUD,LAWYER,,,,,,JUD,,,1,113,113,11,3,-2.0,10,1,10,-4.6801872074883,0,,,,,,,,4,"Tihar, Uttar Pradesh, India",IN,IN36,17917,26.3521,79.2158,10454667,4,"Tihar, Uttar Pradesh, India",IN,IN36,17917,26.3521,79.2158,10454667,20260905010000,https://www.legallyindia.com/the-bench-and-the-bar/what-really-happened-at-patiala-house-kanhaiya-s-lawyers-call-obvious-bs-on-thug-vocates-3-hour-beating-boast-20160224-7255/
1321562036,20260904,202609,2026,2026.6685,JUD,ADVOCATE,,,,,,JUD,,,EDU,STUDENT,,,,,,EDU,,,0,084,084,08,2,7.0,5,1,5,-4.6801872074883,4,"Tihar, Uttar Pradesh, India",IN,IN36,17917,26.3521,79.2158,10454667,4,"Tihar, Uttar Pradesh, India",IN,IN36,17917,26.3521,79.2158,10454667,4,"Tihar, Uttar Pradesh, India",IN,IN36,17917,26.3521,79.2158,10454667,20260905010000,https://www.legallyindia.com/the-bench-and-the-bar/what-really-happened-at-patiala-house-kanhaiya-s-lawyers-call-obvious-bs-on-thug-vocates-3-hour-beating-boast-20160224-7255/
1321562037,20260904,202609,2026,2026.6685,JUD,ADVOCATE,,,,,,JUD,,,MED,JOURNALIST,,,,,,MED,,,0,180,180,18,4,-9.0,5,1,5,-4.6801872074883,4,"Tihar, Uttar Pradesh, India",IN,IN36,17917,26.3521,79.2158,10454667,4,"Tihar, Uttar Pradesh, India",IN,IN36,17917,26.3521,79.2158,10454667,4,"Tihar, Uttar Pradesh, India",IN,IN36,17917,26.3521,79.2158,10454667,20260905010000,https://www.legallyindia.com/the-bench-and-the-bar/what-really-happened-at-patiala-house-kanhaiya-s-lawyers-call-obvious-bs-on-thug-vocates-3-hour-beating-boast-20160224-7255/
1321562038,20260905,202609,2026,2026.6712,,,,,,,,,,,AFR,AFRICA,AFR,,,,,,,,1,0231,023,02,1,3.4,4,1,4,-0.0888099467140302,0,,,,,,,,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20260905010000,https://bvmtv.com/shop/spike-and-the-gimme-gimmes-we-are-the-world
1321562039,20260905,202609,2026,2026.6712,,,,,,,,,,,AFR,AFRICA,AFR,,,,,,,,1,042,042,04,1,1.9,4,1,4,-0.0888099467140302,0,,,,,,,,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20260905010000,https://bvmtv.com/shop/spike-and-the-gimme-gimmes-we-are-the-world
1321562040,20260905,202609,2026,2026.6712,,,,,,,,,,,AGR,RANCHER,,,,,,AGR,,,0,040,040,04,1,1.0,10,1,10,-1.43112701252236,0,,,,,,,,1,Mexico,MX,MX,,23,-102,MX,1,Mexico,MX,MX,,23,-102,MX,20260905010000,https://www.adn.com/nation-world/2026/09/04/trump-moves-to-allow-ranchers-and-hunters-to-kill-gray-wolves/
