GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1306244844,20160530,201605,2016,2016.4110,USA,UNITED STATES,USA,,,,,,,,MED,NEWS ORGANIZATION,,,,,,MED,,,0,190,190,19,4,-10.0,2,1,2,-4.85148514851486,2,"North Dakota, United States",US,USND,,47.5362,-99.793,ND,2,"North Dakota, United States",US,USND,,47.5362,-99.793,ND,2,"North Dakota, United States",US,USND,,47.5362,-99.793,ND,20260528001500,https://www.bemidjipioneer.com/news/minnesota/be-loud-in-your-dissent-defending-first-amendment-journalist-says
1306244845,20250528,202505,2025,2025.4055,,,,,,,,,,,JUD,JUDGE,,,,,,JUD,,,0,100,100,10,3,-5.0,6,1,6,0.0880281690140898,0,,,,,,,,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20260528001500,"http://sedaliademocrat.com/stories/missouri-supreme-court-rejects-challenge-to-governors-power-to-call-special-sessions,52753"
1306244846,20250528,202505,2025,2025.4055,CAN,CANADA,CAN,,,,,,,,IGOEUREEC,EUROPEAN UNION,EUR,EEC,,,,IGO,,,1,071,071,07,2,7.4,10,1,10,-2.05882352941177,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260528001500,https://www.the-messenger.com/news/world/article_6c8070fd-3c84-5726-8626-b311d7b1c98e.html
1306244847,20250528,202505,2025,2025.4055,GBR,UNITED KINGDOM,GBR,,,,,,,,USA,LOS ANGELES,USA,,,,,,,,0,030,030,03,1,4.0,2,1,2,-5.5205047318612,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260528001500,https://www.union-bulletin.com/news/national/what-to-know-about-the-5-people-convicted-in-connection-with-matthew-perry-s-death/article_0723e29a-bdc2-5933-8c46-f576b60ed585.html
1306244848,20250528,202505,2025,2025.4055,GBR,UNITED KINGDOM,GBR,,,,,,,,USA,LOS ANGELES,USA,,,,,,,,0,030,030,03,1,4.0,2,1,2,-5.5205047318612,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,3,"Pacific Palisades, California, United States",US,USCA,,34.0481,-118.526,1661169,20260528001500,https://www.union-bulletin.com/news/national/what-to-know-about-the-5-people-convicted-in-connection-with-matthew-perry-s-death/article_0723e29a-bdc2-5933-8c46-f576b60ed585.html
1306244849,20250528,202505,2025,2025.4055,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0.0,6,1,6,-3.65853658536585,3,"Collinsville, Illinois, United States",US,USIL,IL119,38.6703,-89.9846,426305,0,,,,,,,,3,"Collinsville, Illinois, United States",US,USIL,IL119,38.6703,-89.9846,426305,20260528001500,https://www.chicagotribune.com/2026/05/27/hawthorne-race-course-bankruptcy-court-allegations/
1306244850,20250528,202505,2025,2025.4055,JUD,ATTORNEY,,,,,,JUD,,,,,,,,,,,,,0,010,010,01,1,0.0,3,1,3,0.0880281690140898,3,"Cole County, Missouri, United States",US,USMO,MO051,38.5003,-92.2835,758480,0,,,,,,,,3,"Cole County, Missouri, United States",US,USMO,,38.5003,-92.2835,758480,20260528001500,"http://sedaliademocrat.com/stories/missouri-supreme-court-rejects-challenge-to-governors-power-to-call-special-sessions,52753"
1306244851,20250528,202505,2025,2025.4055,KAZ,KAZAKHSTAN,KAZ,,,,,,,,RUS,MOSCOW,RUS,,,,,,,,0,042,042,04,1,1.9,2,1,2,3.5891458013967,4,"Astana, Gorod Astana, Kazakhstan",KZ,KZ05,37174,51.1811,71.4278,-2334218,4,"Astana, Gorod Astana, Kazakhstan",KZ,KZ05,37174,51.1811,71.4278,-2334218,4,"Astana, Gorod Astana, Kazakhstan",KZ,KZ05,37174,51.1811,71.4278,-2334218,20260528001500,http://www.afghanistansun.com/news/279080412/watch-fighter-jets-escort-putin-plane-into-kazakhstan
1306244852,20250528,202505,2025,2025.4055,KAZ,KAZAKHSTAN,KAZ,,,,,,,,RUS,MOSCOW,RUS,,,,,,,,0,042,042,04,1,1.9,12,1,12,3.5891458013967,4,"Astana, Gorod Astana, Kazakhstan",KZ,KZ05,37174,51.1811,71.4278,-2334218,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260528001500,http://www.afghanistansun.com/news/279080412/watch-fighter-jets-escort-putin-plane-into-kazakhstan
1306244853,20250528,202505,2025,2025.4055,KAZ,KAZAKHSTAN,KAZ,,,,,,,,RUS,MOSCOW,RUS,,,,,,,,0,042,042,04,1,1.9,2,1,2,3.5891458013967,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Astana, Gorod Astana, Kazakhstan",KZ,KZ05,37174,51.1811,71.4278,-2334218,20260528001500,http://www.afghanistansun.com/news/279080412/watch-fighter-jets-escort-putin-plane-into-kazakhstan
