GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1319945534,20250826,202508,2025,2025.6466,,,,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,043,043,04,1,2.8,5,1,5,-0.49627791563276,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260826014500,https://inlandnewstoday.com/story.php?s=80934
1319945535,20250826,202508,2025,2025.6466,,,,,,,,,,,USACVL,PHILADELPHIA,USA,,,,,CVL,,,1,043,043,04,1,2.8,6,1,6,1.89393939393939,0,,,,,,,,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,20260826014500,https://www.inquirer.com/news/jenkintown-library-expansion-consultant-20260825.html
1319945536,20250826,202508,2025,2025.6466,BUS,AIRLINE,,,,,,BUS,,,,,,,,,,,,,1,042,042,04,1,1.9,5,1,5,-0.49627791563276,1,Iran,IR,IR,,32,53,IR,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,20260826014500,https://inlandnewstoday.com/story.php?s=80934
1319945537,20250826,202508,2025,2025.6466,LEG,LAWMAKER,,,,,,LEG,,,,,,,,,,,,,0,010,010,01,1,0.0,1,1,1,3.04888733134746,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260826014500,https://www.atlantamagazine.com/gabiz/artifical-intelligence-cybersecurity-healthcare-data-centers/
1319945538,20250826,202508,2025,2025.6466,USA,PHILADELPHIA,USA,,,,,,,,USACVL,UNITED STATES,USA,,,,,CVL,,,1,042,042,04,1,1.9,2,1,2,1.89393939393939,3,"Jenkintown, Pennsylvania, United States",US,USPA,PA091,40.0959,-75.1252,1214029,3,"Jenkintown, Pennsylvania, United States",US,USPA,PA091,40.0959,-75.1252,1214029,3,"Jenkintown, Pennsylvania, United States",US,USPA,PA091,40.0959,-75.1252,1214029,20260826014500,https://www.inquirer.com/news/jenkintown-library-expansion-consultant-20260825.html
1319945539,20250826,202508,2025,2025.6466,USACVL,PHILADELPHIA,USA,,,,,CVL,,,,,,,,,,,,,1,042,042,04,1,1.9,6,1,6,1.89393939393939,3,"Jenkintown, Pennsylvania, United States",US,USPA,PA091,40.0959,-75.1252,1214029,0,,,,,,,,3,"Jenkintown, Pennsylvania, United States",US,USPA,PA091,40.0959,-75.1252,1214029,20260826014500,https://www.inquirer.com/news/jenkintown-library-expansion-consultant-20260825.html
1319945540,20250826,202508,2025,2025.6466,USACVL,UNITED STATES,USA,,,,,CVL,,,USA,PHILADELPHIA,USA,,,,,,,,1,043,043,04,1,2.8,2,1,2,1.89393939393939,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,20260826014500,https://www.inquirer.com/news/jenkintown-library-expansion-consultant-20260825.html
1319945541,20250826,202508,2025,2025.6466,USALEG,UNITED STATES,USA,,,,,LEG,,,,,,,,,,,,,0,010,010,01,1,0.0,6,1,6,3.04888733134746,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260826014500,https://www.atlantamagazine.com/gabiz/artifical-intelligence-cybersecurity-healthcare-data-centers/
1319945542,20250826,202508,2025,2025.6466,USALEG,MONTANA,USA,,,,,LEG,,,USA,MONTANA,USA,,,,,,,,0,040,040,04,1,1.0,5,1,5,-0.18587360594796,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,20260826014500,https://www.kbzk.com/news/montana-politics/state-task-force-unveils-recommendations-on-montanas-energy-future
1319945543,20260819,202608,2026,2026.6274,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,1712,171,17,4,-9.2,2,1,2,-2.63157894736842,0,,,,,,,,3,"Travis County, Texas, United States",US,USTX,,30.3335,-97.8003,1384012,3,"Travis County, Texas, United States",US,USTX,,30.3335,-97.8003,1384012,20260826014500,https://www.fox7austin.com/news/travis-county-commissioners-court-speaks-wildfire-mitigation
