GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1324384580,20250923,202509,2025,2025.7205,,,,,,,,,,,CAN,ALBERTA,CAN,,,,,,,,1,173,173,17,4,-5.0,10,1,10,-6.34057971014492,0,,,,,,,,4,"Salisbury, Mashonaland East, Zimbabwe",ZI,ZI04,40197,-17.8178,31.0447,-2312291,4,"Salisbury, Mashonaland East, Zimbabwe",ZI,ZI04,40197,-17.8178,31.0447,-2312291,20260923013000,https://www.cbc.ca/news/yellowknife-court-devon-salisbury-drug-trafficking-9.7354411
1324384581,20250923,202509,2025,2025.7205,BUS,CONGLOMERATE,,,,,,BUS,,,JUD,JUDGE,,,,,,JUD,,,1,020,020,02,1,3.0,6,1,6,-1.27272727272727,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260923013000,https://www.reviewjournal.com/local/local-nevada/i-supported-the-deal-ford-content-with-paramount-warner-bros-antitrust-deal-with-states-3889823/
1324384582,20250923,202509,2025,2025.7205,BUS,CONGLOMERATE,,,,,,BUS,,,JUD,JUDGE,,,,,,JUD,,,1,020,020,02,1,3.0,4,1,4,-1.27272727272727,2,"Nevada, United States",US,USNV,,38.4199,-117.122,NV,2,"Nevada, United States",US,USNV,,38.4199,-117.122,NV,2,"Nevada, United States",US,USNV,,38.4199,-117.122,NV,20260923013000,https://www.reviewjournal.com/local/local-nevada/i-supported-the-deal-ford-content-with-paramount-warner-bros-antitrust-deal-with-states-3889823/
1324384583,20250923,202509,2025,2025.7205,FRA,FRENCH,FRA,,,,,,,,LEG,GENERAL ASSEMBLY,,,,,,LEG,,,0,010,010,01,1,0.0,2,1,2,-2.86541244573083,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260923013000,https://www.dw.com/en/unga-trump-and-world-leaders-discuss-global-conflicts/live-79366211
1324384584,20250923,202509,2025,2025.7205,FRAGOV,FRANCE,FRA,,,,,GOV,,,LEG,GENERAL ASSEMBLY,,,,,,LEG,,,0,010,010,01,1,0.0,2,1,2,-2.86541244573083,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,20260923013000,https://www.dw.com/en/unga-trump-and-world-leaders-discuss-global-conflicts/live-79366211
1324384585,20250923,202509,2025,2025.7205,GOV,ADMINISTRATION,,,,,,GOV,,,JUD,JUDGE,,,,,,JUD,,,1,172,172,17,4,-5.0,3,1,3,-0.89445438282648,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260923013000,https://mymotherlode.com/news/national/11160407/judge-strikes-down-a-trump-policy-barring-some-immigrants-from-head-start-preschools.html
1324384586,20250923,202509,2025,2025.7205,GOV,ADMINISTRATION,,,,,,GOV,,,JUD,JUDGE,,,,,,JUD,,,1,172,172,17,4,-5.0,3,1,3,-0.89445438282648,2,"Rhode Island, United States",US,USRI,,41.6772,-71.5101,RI,2,"Rhode Island, United States",US,USRI,,41.6772,-71.5101,RI,2,"Rhode Island, United States",US,USRI,,41.6772,-71.5101,RI,20260923013000,https://mymotherlode.com/news/national/11160407/judge-strikes-down-a-trump-policy-barring-some-immigrants-from-head-start-preschools.html
1324384587,20250923,202509,2025,2025.7205,GOV,ADMINISTRATION,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,172,172,17,4,-5.0,1,1,1,-0.89445438282648,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260923013000,https://mymotherlode.com/news/national/11160407/judge-strikes-down-a-trump-policy-barring-some-immigrants-from-head-start-preschools.html
1324384588,20250923,202509,2025,2025.7205,GOV,ADMINISTRATION,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,172,172,17,4,-5.0,1,1,1,-0.89445438282648,2,"Rhode Island, United States",US,USRI,,41.6772,-71.5101,RI,2,"Rhode Island, United States",US,USRI,,41.6772,-71.5101,RI,2,"Rhode Island, United States",US,USRI,,41.6772,-71.5101,RI,20260923013000,https://mymotherlode.com/news/national/11160407/judge-strikes-down-a-trump-policy-barring-some-immigrants-from-head-start-preschools.html
1324384589,20250923,202509,2025,2025.7205,GOV,ADMINISTRATION,,,,,,GOV,,,USAJUD,UNITED STATES,USA,,,,,JUD,,,1,172,172,17,4,-5.0,1,1,1,-0.89445438282648,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260923013000,https://mymotherlode.com/news/national/11160407/judge-strikes-down-a-trump-policy-barring-some-immigrants-from-head-start-preschools.html
