GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1318207695,20250814,202508,2025,2025.6137,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,0,031,031,03,1,5.2,6,1,6,0.41666666666667,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260814023000,https://gazette.com/2026/08/13/general-charged-with-golden-dome-raises-alarm-over-future-funding/
1318207696,20250814,202508,2025,2025.6137,BUS,COMPANIES,,,,,,BUS,,,,,,,,,,,,,0,031,031,03,1,5.2,6,1,6,0.41666666666667,1,China,CH,CH,,35,105,CH,0,,,,,,,,1,China,CH,CH,,35,105,CH,20260814023000,https://gazette.com/2026/08/13/general-charged-with-golden-dome-raises-alarm-over-future-funding/
1318207697,20260807,202608,2026,2026.5945,AUS,AUSTRALIA,AUS,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,043,043,04,1,2.8,1,1,1,-1.98275862068965,4,"Narooma, New South Wales, Australia",AS,AS02,4997,-36.221,150.131,-1590896,1,United States,US,US,,39.828175,-98.5795,US,4,"Narooma, New South Wales, Australia",AS,AS02,4997,-36.221,150.131,-1590896,20260814023000,https://www.naroomanewsonline.com.au/story/9330226/grattan-albanese-places-pride-over-pragmatism/
1318207698,20260807,202608,2026,2026.5945,AUS,AUSTRALIA,AUS,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,043,043,04,1,2.8,1,1,1,-1.98275862068965,4,"Nyngan, New South Wales, Australia",AS,AS02,5096,-31.5609,147.188,-1592593,1,United States,US,US,,39.828175,-98.5795,US,4,"Nyngan, New South Wales, Australia",AS,AS02,5096,-31.5609,147.188,-1592593,20260814023000,https://www.nynganobserver.com.au/story/9330226/grattan-albanese-places-pride-over-pragmatism/
1318207699,20260807,202608,2026,2026.5945,AUS,AUSTRALIA,AUS,,,,,,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,0,043,043,04,1,2.8,1,1,1,-1.98275862068965,4,"Narooma, New South Wales, Australia",AS,AS02,4997,-36.221,150.131,-1590896,1,United States,US,US,,39.828175,-98.5795,US,4,"Narooma, New South Wales, Australia",AS,AS02,4997,-36.221,150.131,-1590896,20260814023000,https://www.naroomanewsonline.com.au/story/9330226/grattan-albanese-places-pride-over-pragmatism/
1318207700,20260807,202608,2026,2026.5945,AUS,AUSTRALIA,AUS,,,,,,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,0,043,043,04,1,2.8,1,1,1,-1.98275862068965,4,"Nyngan, New South Wales, Australia",AS,AS02,5096,-31.5609,147.188,-1592593,1,United States,US,US,,39.828175,-98.5795,US,4,"Nyngan, New South Wales, Australia",AS,AS02,5096,-31.5609,147.188,-1592593,20260814023000,https://www.nynganobserver.com.au/story/9330226/grattan-albanese-places-pride-over-pragmatism/
1318207701,20260807,202608,2026,2026.5945,GOV,PLANNING COMMISSION,,,,,,GOV,,,,,,,,,,,,,1,020,020,02,1,3.0,10,1,10,-0.42613636363636,3,"Mason County, Michigan, United States",US,USMI,MI105,43.9833,-86.2506,1622995,0,,,,,,,,3,"Mason County, Michigan, United States",US,USMI,,43.9833,-86.2506,1622995,20260814023000,https://www.shorelinemedia.net/ludington_daily_news/community/city-hears-first-presentation-on-foster-school-zoning-overlay/article_9e6b46c8-4acb-46b3-bf0b-c85d4eed5788.html
1318207702,20260807,202608,2026,2026.5945,USA,UNITED STATES,USA,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,042,042,04,1,1.9,1,1,1,-1.98275862068965,1,United States,US,US,,39.828175,-98.5795,US,4,"Narooma, New South Wales, Australia",AS,AS02,4997,-36.221,150.131,-1590896,4,"Narooma, New South Wales, Australia",AS,AS02,4997,-36.221,150.131,-1590896,20260814023000,https://www.naroomanewsonline.com.au/story/9330226/grattan-albanese-places-pride-over-pragmatism/
1318207703,20260807,202608,2026,2026.5945,USA,UNITED STATES,USA,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,042,042,04,1,1.9,1,1,1,-1.98275862068965,1,United States,US,US,,39.828175,-98.5795,US,4,"Nyngan, New South Wales, Australia",AS,AS02,5096,-31.5609,147.188,-1592593,4,"Nyngan, New South Wales, Australia",AS,AS02,5096,-31.5609,147.188,-1592593,20260814023000,https://www.nynganobserver.com.au/story/9330226/grattan-albanese-places-pride-over-pragmatism/
1318207704,20260807,202608,2026,2026.5945,USAGOV,UNITED STATES,USA,,,,,GOV,,,AUS,AUSTRALIA,AUS,,,,,,,,0,042,042,04,1,1.9,1,1,1,-1.98275862068965,1,United States,US,US,,39.828175,-98.5795,US,4,"Narooma, New South Wales, Australia",AS,AS02,4997,-36.221,150.131,-1590896,4,"Narooma, New South Wales, Australia",AS,AS02,4997,-36.221,150.131,-1590896,20260814023000,https://www.naroomanewsonline.com.au/story/9330226/grattan-albanese-places-pride-over-pragmatism/
