GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1319400047,20250822,202508,2025,2025.6356,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,042,042,04,1,1.9,6,1,6,-3.26241134751773,0,,,,,,,,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
1319400048,20250822,202508,2025,2025.6356,,,,,,,,,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,042,042,04,1,1.9,2,1,2,-3.26241134751773,0,,,,,,,,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
1319400049,20250822,202508,2025,2025.6356,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,1,043,043,04,1,2.8,6,1,6,-3.26241134751773,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,0,,,,,,,,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
1319400050,20250822,202508,2025,2025.6356,GOV,ADMINISTRATION,,,,,,GOV,,,,,,,,,,,,,0,141,141,14,3,-6.5,2,1,2,-3.26241134751773,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,0,,,,,,,,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
1319400051,20250822,202508,2025,2025.6356,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,043,043,04,1,2.8,2,1,2,-3.26241134751773,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
1319400052,20250822,202508,2025,2025.6356,PRK,NORTH KOREA,PRK,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,042,042,04,1,1.9,2,1,2,-2.08159866777686,4,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39681,39.0194,125.755,-183459,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,5,"Kangwon, Kangwon-do, North Korea",KN,KN09,39629,38.7019,127.441,-177261,20260822001500,https://www.kmuw.org/2026-08-21/as-trump-courts-kim-pyongyang-ups-the-price-while-seoul-fears-being-sidelined
1319400053,20250822,202508,2025,2025.6356,PRK,NORTH KOREA,PRK,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,042,042,04,1,1.9,2,1,2,-2.08159866777686,4,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39681,39.0194,125.755,-183459,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260822001500,https://www.kmuw.org/2026-08-21/as-trump-courts-kim-pyongyang-ups-the-price-while-seoul-fears-being-sidelined
1319400054,20250822,202508,2025,2025.6356,PRK,NORTH KOREA,PRK,,,,,,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,0,042,042,04,1,1.9,1,1,1,-2.08159866777686,5,"Kangwon, Kangwon-do, North Korea",KN,KN09,39629,38.7019,127.441,-177261,5,"Kangwon, Kangwon-do, North Korea",KN,KN09,39629,38.7019,127.441,-177261,5,"Kangwon, Kangwon-do, North Korea",KN,KN09,39629,38.7019,127.441,-177261,20260822001500,https://www.kmuw.org/2026-08-21/as-trump-courts-kim-pyongyang-ups-the-price-while-seoul-fears-being-sidelined
1319400055,20250822,202508,2025,2025.6356,PRK,NORTH KOREA,PRK,,,,,,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,0,042,042,04,1,1.9,1,1,1,-2.08159866777686,5,"Kangwon, Kangwon-do, North Korea",KN,KN09,39629,38.7019,127.441,-177261,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260822001500,https://www.kmuw.org/2026-08-21/as-trump-courts-kim-pyongyang-ups-the-price-while-seoul-fears-being-sidelined
1319400056,20250822,202508,2025,2025.6356,PRK,PYONGYANG,PRK,,,,,,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,0,042,042,04,1,1.9,2,1,2,-2.08159866777686,4,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39681,39.0194,125.755,-183459,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260822001500,https://www.kmuw.org/2026-08-21/as-trump-courts-kim-pyongyang-ups-the-price-while-seoul-fears-being-sidelined
1319400057,20250822,202508,2025,2025.6356,USA,UNITED STATES,USA,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,042,042,04,1,1.9,2,1,2,-3.26241134751773,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
1319400058,20250822,202508,2025,2025.6356,USA,UNITED STATES,USA,,,,,,,,GOV,ADMINISTRATION,,,,,,GOV,,,0,141,141,14,3,-6.5,4,1,4,-3.26241134751773,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
1319400059,20250822,202508,2025,2025.6356,USA,UNITED STATES,USA,,,,,,,,PRK,NORTH KOREA,PRK,,,,,,,,0,043,043,04,1,2.8,2,1,2,-2.08159866777686,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39681,39.0194,125.755,-183459,5,"Kangwon, Kangwon-do, North Korea",KN,KN09,39629,38.7019,127.441,-177261,20260822001500,https://www.kmuw.org/2026-08-21/as-trump-courts-kim-pyongyang-ups-the-price-while-seoul-fears-being-sidelined
1319400060,20250822,202508,2025,2025.6356,USA,UNITED STATES,USA,,,,,,,,PRK,NORTH KOREA,PRK,,,,,,,,0,043,043,04,1,2.8,2,1,2,-2.08159866777686,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39681,39.0194,125.755,-183459,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260822001500,https://www.kmuw.org/2026-08-21/as-trump-courts-kim-pyongyang-ups-the-price-while-seoul-fears-being-sidelined
1319400061,20250822,202508,2025,2025.6356,USA,UNITED STATES,USA,,,,,,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,0,141,141,14,3,-6.5,2,1,2,-3.26241134751773,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
1319400062,20250822,202508,2025,2025.6356,USAGOV,UNITED STATES,USA,,,,,GOV,,,,,,,,,,,,,1,043,043,04,1,2.8,2,1,2,-3.26241134751773,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,0,,,,,,,,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
1319400063,20250822,202508,2025,2025.6356,USAGOV,UNITED STATES,USA,,,,,GOV,,,GOV,PRESIDENT,,,,,,GOV,,,0,141,141,14,3,-6.5,1,1,1,-3.26241134751773,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
1319400064,20250822,202508,2025,2025.6356,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,PRK,NORTH KOREA,PRK,,,,,,,,0,043,043,04,1,2.8,1,1,1,-2.08159866777686,5,"Kangwon, Kangwon-do, North Korea",KN,KN09,39629,38.7019,127.441,-177261,5,"Kangwon, Kangwon-do, North Korea",KN,KN09,39629,38.7019,127.441,-177261,5,"Kangwon, Kangwon-do, North Korea",KN,KN09,39629,38.7019,127.441,-177261,20260822001500,https://www.kmuw.org/2026-08-21/as-trump-courts-kim-pyongyang-ups-the-price-while-seoul-fears-being-sidelined
1319400065,20250822,202508,2025,2025.6356,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,PRK,NORTH KOREA,PRK,,,,,,,,0,043,043,04,1,2.8,1,1,1,-2.08159866777686,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,5,"Kangwon, Kangwon-do, North Korea",KN,KN09,39629,38.7019,127.441,-177261,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260822001500,https://www.kmuw.org/2026-08-21/as-trump-courts-kim-pyongyang-ups-the-price-while-seoul-fears-being-sidelined
1319400066,20250822,202508,2025,2025.6356,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,PRK,PYONGYANG,PRK,,,,,,,,0,043,043,04,1,2.8,2,1,2,-2.08159866777686,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39681,39.0194,125.755,-183459,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260822001500,https://www.kmuw.org/2026-08-21/as-trump-courts-kim-pyongyang-ups-the-price-while-seoul-fears-being-sidelined
1319400067,20250822,202508,2025,2025.6356,USAGOV,UNITED STATES,USA,,,,,GOV,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,0,141,141,14,3,-6.5,1,1,1,-3.26241134751773,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
1319400068,20260723,202607,2026,2026.5562,CANGOVEDU,MANITOBA,CAN,,,,,GOV,EDU,,DEU,HANOVER,DEU,,,,,,,,1,111,111,11,3,-2.0,10,1,10,-1.29611166500499,4,"Winnipeg, Manitoba, Canada",CA,CA03,12577,49.8833,-97.1667,-576096,4,"Winnipeg, Manitoba, Canada",CA,CA03,12577,49.8833,-97.1667,-576096,4,"Winnipeg, Manitoba, Canada",CA,CA03,12577,49.8833,-97.1667,-576096,20260822001500,https://www.theglobeandmail.com/canada/article-manitoba-school-board-criticized-for-motion-limiting-students-privacy/
1319400069,20260723,202607,2026,2026.5562,LEG,SENATE,,,,,,LEG,,,USA,MAINE,USA,,,,,,,,0,042,042,04,1,1.9,6,1,6,-3.26241134751773,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
1319400070,20260723,202607,2026,2026.5562,LEG,SENATE,,,,,,LEG,,,USA,UNITED STATES,USA,,,,,,,,0,043,043,04,1,2.8,2,1,2,-3.26241134751773,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
1319400071,20260723,202607,2026,2026.5562,LEG,SENATE,,,,,,LEG,,,USA,UNITED STATES,USA,,,,,,,,0,043,043,04,1,2.8,2,1,2,-3.26241134751773,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
1319400072,20260723,202607,2026,2026.5562,LEG,SENATE,,,,,,LEG,,,USA,MAINE,USA,,,,,,,,0,193,193,19,4,-10.0,6,1,6,-3.26241134751773,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
1319400073,20260723,202607,2026,2026.5562,USA,UNITED STATES,USA,,,,,,,,LEG,SENATE,,,,,,LEG,,,0,042,042,04,1,1.9,2,1,2,-3.26241134751773,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
1319400074,20260723,202607,2026,2026.5562,USA,UNITED STATES,USA,,,,,,,,LEG,SENATE,,,,,,LEG,,,0,042,042,04,1,1.9,2,1,2,-3.26241134751773,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
1319400075,20260723,202607,2026,2026.5562,USA,MAINE,USA,,,,,,,,LEG,SENATE,,,,,,LEG,,,0,043,043,04,1,2.8,6,1,6,-3.26241134751773,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,3,"Burlington, Massachusetts, United States",US,USMA,MA017,42.5048,-71.1956,612150,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260822001500,https://www.sentinelandenterprise.com/2026/08/21/moulton-conducts-unannounced-visit-to-burlington-ice-facility-claims-30-minute-delay-for-entry/
